epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
53,,5129,,,,,,,,,,,0.08515358716249466,0.10564284771680832,0.057134926319122314,0.07695481926202774,0.005974427331238985
,0.001,5130,,,,,,,,,,,,,,,
54,,5149,,,,,,0.14268741011619568,0.16546185314655304,0.05601144954562187,0.07450029999017715,0.00576856778934598,,,,,
54,,5199,,,,,,0.8176081776618958,0.8193023800849915,0.05264541134238243,0.07280641794204712,0.011960331350564957,,,,,
54,,5224,,,,,,,,,,,0.0834507942199707,0.10382869839668274,0.05677810683846474,0.07646264880895615,0.005895875860005617
,0.001,5225,,,,,,,,,,,,,,,
55,,5249,,,,,,0.060645997524261475,0.07869473099708557,0.05468567833304405,0.07405969500541687,0.005491919349879026,,,,,
55,,5299,,,,,,0.2907329201698303,0.3005385398864746,0.053254369646310806,0.07225775718688965,0.0060722059570252895,,,,,
55,,5319,,,,,,,,,,,0.08245681971311569,0.10299233347177505,0.05627678707242012,0.07581238448619843,0.00579611724242568
,0.001,5320,,,,,,,,,,,,,,,
56,,5349,,,,,,0.5481921434402466,0.5538679957389832,0.05484636873006821,0.07130244374275208,0.008100895211100578,,,,,
56,,5399,,,,,,0.2282569855451584,0.235140860080719,0.0557982474565506,0.0738472267985344,0.0059517910704016685,,,,,
56,,5414,,,,,,,,,,,0.08316922187805176,0.10342967510223389,0.0559113584458828,0.07530716806650162,0.005721434950828552
,0.001,5415,,,,,,,,,,,,,,,
57,,5449,,,,,,0.32539641857147217,0.3389104902744293,0.0547565333545208,0.07288040220737457,0.006407041102647781,,,,,
57,,5499,,,,,,0.09576727449893951,0.12468801438808441,0.059663329273462296,0.08148746937513351,0.006729275919497013,,,,,
57,,5509,,,,,,,,,,,0.0834345743060112,0.10486283153295517,0.05574870854616165,0.07499498873949051,0.005677967797964811
,0.001,5510,,,,,,,,,,,,,,,
58,,5549,,,,,,0.20284533500671387,0.22490869462490082,0.04784348979592323,0.06304392218589783,0.004440630320459604,,,,,
58,,5599,,,,,,0.45604461431503296,0.4696030616760254,0.053558677434921265,0.07091720402240753,0.007184227928519249,,,,,
58,,5604,,,,,,,,,,,0.08156853914260864,0.10244206339120865,0.05514080449938774,0.07420600205659866,0.005556408781558275
,0.001,5605,,,,,,,,,,,,,,,
59,,5649,,,,,,0.4248753488063812,0.4345009922981262,0.04979725927114487,0.06443403661251068,0.0059981378726661205,,,,,
59,,5699,,,,,,0.47528672218322754,0.48148417472839355,0.05597313493490219,0.07428111881017685,0.007780777756124735,,,,,
59,,5699,,,,,,,,,,,0.0797993466258049,0.0998171791434288,0.054498106241226196,0.07339630275964737,0.0054327817633748055
,0.001,5700,,,,,,,,,,,,,,,
60,,5749,,,,,,0.462393581867218,0.46941232681274414,0.05271293222904205,0.06918994337320328,0.006942855194211006,,,,,
60,,5794,,,,,,,,,,,0.07999883592128754,0.10289319604635239,0.05404345318675041,0.07282155007123947,0.005355818197131157
,0.001,5795,,,,,,,,,,,,,,,
61,,5799,,,,,,0.43895044922828674,0.4651210904121399,0.06743697822093964,0.08705411851406097,0.009666011668741703,,,,,
61,,5849,,,,,,0.09922682493925095,0.11822130531072617,0.054096512496471405,0.07173560559749603,0.005234299693256617,,,,,
61,,5889,,,,,,,,,,,0.07872793078422546,0.10303416103124619,0.0536450520157814,0.07230319082736969,0.005281634163111448
,0.001,5890,,,,,,,,,,,,,,,
62,,5899,,,,,,0.12223261594772339,0.1370798647403717,0.05090958997607231,0.06724071502685547,0.004664009436964989,,,,,
62,,5949,,,,,,0.27326256036758423,0.27782395482063293,0.051321618258953094,0.06892450898885727,0.0054749432019889355,,,,,
62,,5984,,,,,,,,,,,0.07929930090904236,0.10299459099769592,0.05323075130581856,0.07176335155963898,0.005204557906836271
,0.001,5985,,,,,,,,,,,,,,,
63,,5999,,,,,,1.204398512840271,1.2077770233154297,0.05748101323843002,0.07441167533397675,0.020068980753421783,,,,,
63,,6049,,,,,,0.09687778353691101,0.10990717262029648,0.04868059977889061,0.06307356804609299,0.004059287719428539,,,,,
63,,6079,,,,,,,,,,,0.07805021107196808,0.10227054357528687,0.05290823429822922,0.07131994515657425,0.005140261258929968
,0.001,6080,,,,,,,,,,,,,,,
64,,6099,,,,,,0.26487255096435547,0.274338960647583,0.054729197174310684,0.07248156517744064,0.0059536597691476345,,,,,
64,,6149,,,,,,0.35756728053092957,0.3617362380027771,0.05553050339221954,0.07322617620229721,0.006616983097046614,,,,,
64,,6174,,,,,,,,,,,0.07728458195924759,0.1000717356801033,0.05254773050546646,0.07085756957530975,0.0050707305781543255
,0.001,6175,,,,,,,,,,,,,,,
65,,6199,,,,,,0.507764995098114,0.5188907384872437,0.0515509694814682,0.06966360658407211,0.0074969627894461155,,,,,
65,,6249,,,,,,0.37190914154052734,0.3782328963279724,0.04997226968407631,0.06611613929271698,0.005758231971412897,,,,,
