Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
62.9500             nan     -719.881          nan     nan
63.0000             nan     -719.881          nan     nan
63.0500             nan     -719.881          nan     nan
63.1000             nan     -719.881          nan     nan
63.1500             nan     -719.881          nan     nan
63.2000             nan     -719.881          nan     nan
63.2500             nan     -719.881          nan     nan
63.3000             nan     -719.881          nan     nan
63.3500             nan     -719.881          nan     nan
63.4000             nan     -719.881          nan     nan
63.4500             nan     -719.881          nan     nan
63.5000             nan     -719.881          nan     nan
63.5500             nan     -719.881          nan     nan
63.6000             nan     -719.881          nan     nan
63.6500             nan     -719.881          nan     nan
63.7000             nan     -719.881          nan     nan
63.7500             nan     -719.881          nan     nan
63.8000             nan     -719.881          nan     nan
63.8500             nan     -719.881          nan     nan
63.9000             nan     -719.881          nan     nan
63.9500             nan     -719.881          nan     nan
64.0000             nan     -719.881          nan     nan
64.0500             nan     -719.881          nan     nan
64.1000             nan     -719.881          nan     nan
64.1500             nan     -719.881          nan     nan
64.2000             nan     -719.881          nan     nan
64.2500             nan     -719.881          nan     nan
64.3000             nan     -719.881          nan     nan
64.3500             nan     -719.881          nan     nan
64.4000             nan     -719.881          nan     nan
64.4500             nan     -719.881          nan     nan
64.5000             nan     -719.881          nan     nan
64.5500             nan     -719.881          nan     nan
64.6000             nan     -719.881          nan     nan
64.6500             nan     -719.881          nan     nan
64.7000             nan     -719.881          nan     nan
64.7500             nan     -719.881          nan     nan
64.8000             nan     -719.881          nan     nan
64.8500             nan     -719.881          nan     nan
64.9000             nan     -719.881          nan     nan
64.9500             nan     -719.881          nan     nan
